Mock_1,Mock_2,Mock_3,dCC_MeCP2_1,dCC_MeCP2_2,dCC_MeCP2_3,dCC_scramble_1,dCC_scramble_2,dCC_scramble_3
69.45729871,92.92249448,86.89905758,58.46676631,114.7739921,100.4049294,122.8766786,65.55027895,85.66356395
438.7937284,511.0737196,464.6685718,371.6815858,487.6019273,427.3873543,605.8106013,873.4361844,785.4213514
8.819974439,17.11730161,13.27624491,9.396444585,9.001881735,13.32808797,11.4303887,6.810418592,9.288820188
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2.857597176,0,0
1.102496805,1.222664401,0,2.088098797,0.750156811,1.777078396,0.952532392,0,0
0,0,0,0,0,0,0,10.21562789,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,2.088098797,0,1.777078396,0,0,0
1088.164346,974.4635276,1109.169916,993.9350272,1200.250898,1069.801194,1082.076797,1115.206044,1036.219497
1512.625616,1417.068041,1478.49091,1489.858491,1533.320522,1420.774178,1253.532628,1517.020741,1635.864444
18.74244568,19.56263042,31.38021524,13.57264218,24.75517477,23.10201915,25.71837458,15.32344183,9.288820188
0,3.667993203,3.620794066,0,0,0,2.857597176,9.364325564,0
0,0,0,0,0,0,0,0,0
1502.703145,1145.636544,1256.415541,1077.458979,1516.066916,1290.158916,1464.042286,1408.905346,1289.081824
0,0,0,0,2.250470434,0,0,0.851302324,0
101.4297061,95.36782328,89.31292029,105.4489892,92.26928778,90.6309982,115.2564194,101.3049766,90.82401961
26.45992332,26.89861682,22.93169575,9.396444585,13.5028226,21.32494075,19.05064784,38.30860458,21.67391377
0,1.222664401,1.206931355,1.044049398,1.500313623,1.777078396,0,0,2.064182264
1.102496805,4.890657604,1.206931355,0,0.750156811,3.554156792,0.952532392,0.851302324,0
2309.730806,2118.877407,2020.403089,2181.019193,2091.43719,2316.421689,2192.729566,2223.60167,2012.577707
5.512484025,13.44930841,14.48317626,9.396444585,12.00250898,11.55100958,14.28798588,12.76953486,9.288820188
30446.55176,26657.75194,24517.60355,27746.65681,31895.91746,24212.69315,22534.0588,24092.70707,26403.98743
0,0,0,0,0,0,0,0,0
14.33245846,25.67595242,14.48317626,10.44049398,27.75580202,13.32808797,20.00318023,19.57995345,10.32091132
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
8.819974439,2.445328802,18.10397033,6.26429639,5.251097679,10.66247038,8.572791527,14.47213951,6.192546792
3.307490415,3.667993203,6.034656776,0,0.750156811,0.888539198,7.620259135,7.661720916,4.128364528
104.7371965,89.25450128,172.5911838,121.1097302,126.7765011,133.2808797,103.8260307,87.68413937,114.5621156
0,2.445328802,0,2.088098797,1.500313623,0,0,2.553906972,0
30.86991054,30.56661003,24.13862711,6.26429639,27.00564521,32.87595033,28.57597176,31.49818599,17.54554924
34.17740095,20.78529482,32.58714659,41.76197593,41.25862462,35.54156792,51.43674916,42.5651162,34.05900736
0,0,0,0,0,0,0,0,0
0,0,1.206931355,0,2.250470434,2.665617594,7.620259135,0.851302324,2.064182264
965.7872011,934.1156024,958.3034961,911.4551248,881.4342532,863.6601005,825.8455838,934.7299518,916.4969252
0,0,0,0,6.751411301,0,0,0,0
0,0,0,0,0,0,1.905064784,0,0
0,1.222664401,0,0,0,0,0,1.702604648,0
3.307490415,1.222664401,2.413862711,1.044049398,1.500313623,1.777078396,0,3.405209296,6.192546792
4.40998722,8.558650807,2.413862711,0,10.50219536,13.32808797,2.857597176,0.851302324,5.16045566
802.617674,681.0240714,771.229136,756.9358138,739.6546159,830.7841502,765.8360431,898.1239518,728.6563392
1392.453465,1406.064061,1363.832431,1405.29049,1782.372584,1441.210579,1291.633923,1389.325393,1526.462784
402.4113338,419.3738896,422.4259744,397.7828208,380.3295033,326.0938857,430.5446412,466.5136736,412.8364528
0,4.890657604,0,0,1.500313623,1.777078396,0,0,0
1.102496805,0,1.206931355,0,0,0,3.810129568,0,0
0,0,0,0,0,0,0,0,0
2.20499361,8.558650807,0,9.396444585,15.75329304,5.331235188,10.47785631,10.21562789,1.032091132
481.7911037,480.5071096,508.1181006,376.9018328,552.1154131,468.2601574,504.8421677,539.7256734,477.8581941
292.1616533,233.5289006,201.5575363,217.1622749,309.814763,266.5617594,283.8546528,314.1305576,261.1190564
282.2391821,220.0795922,301.7328388,234.9111146,259.5542567,254.1222107,216.224853,267.3089297,173.3913102
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
156.5545463,112.4851249,106.2099593,121.1097302,105.7721104,119.0642525,123.829211,93.64325564,88.75983735
350.593984,298.3301139,337.9407795,311.1267207,408.8354621,216.8035643,298.1426387,304.766232,259.0548741
6009.710084,5533.779079,5477.05449,6142.14261,6150.535696,6172.681809,5841.88116,6085.960314,6320.526092
0,0,0,0,0,0,0,0,0
1478.448215,1381.610773,1334.866079,1414.686935,1619.588556,1436.767883,1281.156067,1356.124602,1297.338553
8083.506574,7546.284683,8063.508385,7320.874381,8552.537805,8278.519709,8214.639348,8633.056868,7878.983702
8.819974439,18.33996602,28.96635253,21.92503737,21.00439072,22.21347995,37.14876329,28.09297669,21.67391377
2241.376004,2224.026545,2182.13189,2228.001416,1972.162257,2116.50037,2052.707305,2195.508694,2098.241271
4.40998722,9.781315208,14.48317626,14.61669158,13.5028226,15.10516637,7.620259135,26.39037204,13.41718472
9.922471244,24.45328802,13.27624491,33.40958075,23.25486115,31.98741113,29.52850415,6.810418592,22.7060049
848.9225398,912.1076432,847.2658114,1000.199324,726.9019501,831.6726894,812.5101303,900.6778588,871.0849154
543.5309248,618.6681869,496.048787,662.9713679,502.6050635,544.6745284,506.7472325,515.8892083,590.3561275
68.3548019,41.57058964,51.89804828,30.27743255,52.51097679,43.53842071,71.43992939,43.41641852,52.63664773
0,0,0,0,0,0,0,0,0
1919.446937,1524.662508,1700.56628,1571.294345,1726.86098,1741.536828,1628.83039,1570.652788,1437.702947
1.102496805,0,0,0,0.750156811,0.888539198,0,0,0
669.2155606,759.274593,786.9192437,775.728703,756.1580657,651.2992322,803.9373388,759.361673,750.3302529
0,0,1.206931355,0,1.500313623,8.885391981,0.952532392,0,3.096273396
0,0,0,0,2.250470434,0,0,3.405209296,5.16045566
3.307490415,4.890657604,1.206931355,0,3.750784056,0.888539198,0,0,0
2.20499361,0,4.827725421,2.088098797,11.25235217,7.108313585,15.24051827,4.25651162,5.16045566
0,0,0,0,0,0,0,0,0
1256.846358,1118.737927,1291.41655,1287.312908,1410.294805,1177.314437,1234.48198,1199.484975,1020.73813
65.04731149,55.01989805,27.75942117,37.58577834,54.01129041,35.54156792,46.6740872,26.39037204,35.09109849
1997.724211,1907.356466,1928.676306,1863.628176,1951.908023,1961.00601,1984.124972,2023.545624,1933.10669
1921.651931,1955.040377,1899.709953,1886.597263,2018.671979,1905.91658,1857.438164,2101.865438,2158.102557
4031.830816,2618.947147,2535.762777,2798.052388,4854.264726,3460.860177,3280.521558,2948.059948,3171.616049
636.1406564,794.7318607,625.190442,776.7727524,667.639562,632.639909,681.0606602,908.3395797,731.7526126
3.307490415,4.890657604,3.620794066,1.044049398,1.500313623,0,1.905064784,2.553906972,0
58.43233066,46.46124724,50.69111692,62.6429639,55.51160403,35.54156792,33.33863372,48.52423247,42.31573641
17.63994888,13.44930841,25.34555846,3.132148195,19.50407709,10.66247038,31.43356893,7.661720916,26.83436943
9.922471244,6.113322005,1.206931355,9.396444585,5.251097679,2.665617594,3.810129568,0,0
19.84494249,26.89861682,13.27624491,17.74883977,24.75517477,7.996852783,10.47785631,16.17474416,10.32091132
254.6767619,190.7356466,203.971399,208.8098797,237.0495524,225.6889563,222.8925797,212.825581,202.2898619
20.94743929,30.56661003,20.51783304,12.52859278,4.500940868,11.55100958,7.620259135,11.91823254,11.35300245
0,0,0,0,0,0,0,0,0
545.7359184,509.8510552,409.1497294,423.8840557,453.8448708,399.8426391,454.3579509,468.2162782,443.7991867
73.86728593,44.01591844,66.38122454,57.42271691,96.02007184,64.86336146,82.8703181,74.91460451,60.89337679
3064.941118,3286.52191,3098.192789,3475.640447,2875.351058,3316.916826,3080.489755,3083.417018,3275.857253
1203.926511,1379.165444,1422.972068,1233.022339,1019.463106,1202.193535,1212.573735,1059.871393,1078.535233
0,1.222664401,1.206931355,0,0.750156811,0.888539198,6.667726743,6.810418592,4.128364528
4.40998722,6.113322005,3.620794066,7.308345788,1.500313623,0.888539198,0.952532392,4.25651162,11.35300245
8.819974439,11.00397961,9.655450842,4.176197593,6.00125449,8.885391981,0.952532392,15.32344183,5.16045566
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
12.12746485,15.89463721,9.655450842,19.83693857,7.501568113,23.99055835,13.33545349,28.94427902,14.44927585
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,7.335986406,6.034656776,0,3.750784056,2.665617594,3.810129568,0.851302324,1.032091132
0,0,0,0,0,0,0,0,0
5.512484025,14.67197281,14.48317626,6.26429639,12.75266579,5.331235188,17.14558305,23.83646507,13.41718472
0,8.558650807,0,0,5.251097679,1.777078396,3.810129568,7.661720916,3.096273396
1.102496805,0,0,2.088098797,2.250470434,0,0.952532392,0,0
9.922471244,6.113322005,6.034656776,13.57264218,6.00125449,3.554156792,2.857597176,1.702604648,5.16045566
0,0,2.413862711,0,0,0,0,0,0
15.43495527,11.00397961,22.93169575,24.01313616,18.75392028,14.21662717,15.24051827,24.6877674,19.60973151
0,0,0,0,0,0,0,0,0
1390.248471,1677.495558,1483.318636,1590.087234,1261.763757,1459.869902,1374.504242,1404.648835,1405.708122
1736.432468,1719.066148,1658.323682,1754.002989,1600.084478,1618.02988,1682.172204,1732.400229,1771.068382
14.33245846,9.781315208,13.27624491,7.308345788,21.00439072,17.77078396,17.14558305,25.53906972,12.38509358
2.20499361,4.890657604,3.620794066,0,5.251097679,0.888539198,0,6.810418592,8.256729056
442.1012188,379.0259643,418.8051803,325.7434123,308.3144494,322.5397289,309.5730274,314.9818599,243.5735071
318.6215766,237.1968938,282.4219371,230.734917,291.8109996,295.883553,307.6679626,304.766232,189.9047683
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1.102496805,0,0,0,1.500313623,0,5.715194352,0,0
46.30486581,56.24256245,65.17429319,77.25965548,60.0125449,71.97167504,66.67726743,64.69897662,56.76501226
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,4.890657604,0,0,0.750156811,0,1.905064784,4.25651162,0
0,0,0,0,0,0,0,1.702604648,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,1.222664401,0,2.088098797,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,1.206931355,0,0,0,0,0,0
4.40998722,6.113322005,4.827725421,3.132148195,10.50219536,21.32494075,7.620259135,5.107813944,11.35300245
1.102496805,0,0,3.132148195,1.500313623,0,0.952532392,0,0
241.4468003,223.7475854,292.077388,196.2812869,213.0445344,191.0359276,236.2280332,219.6359996,200.2256796
0,0,0,3.132148195,0,0,0,0,0
0,0,0,0,0.750156811,0,0,0,0
52.91984664,46.46124724,62.76043048,43.85007473,29.25611564,39.09572472,40.00636046,34.05209296,45.41200981
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,1.222664401,1.206931355,0,2.250470434,0,0.952532392,1.702604648,0
7.717477634,18.33996602,0,1.044049398,3.750784056,18.65932316,22.86077741,15.32344183,13.41718472
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,12.3829211,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2.553906972,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,3.620794066,0,0,0,0,0,0
0,0,1.206931355,0,0,0,0,0,1.032091132
3.307490415,2.445328802,4.827725421,4.176197593,0.750156811,0,0,0,0
59.53482747,42.79325404,39.82873472,10.44049398,41.25862462,52.42381269,47.6266196,41.71381388,36.12318962
14.33245846,28.12128122,13.27624491,1.044049398,9.752038546,0,4.76266196,6.810418592,2.064182264
2314.140794,2425.766172,2295.583438,2460.824432,1934.654416,2279.991582,2047.944643,2227.00688,2220.028025
9.922471244,15.89463721,10.8623822,4.176197593,6.00125449,4.44269599,5.715194352,3.405209296,0
0,1.222664401,0,7.308345788,0,0,0,0,0
0,0,0,0,0,1.777078396,4.76266196,0,0
0,3.667993203,0,0,0,0,1.905064784,0,1.032091132
5.512484025,11.00397961,20.51783304,8.352395187,6.751411301,6.219774387,5.715194352,4.25651162,4.128364528
0,0,0,0,0,0.888539198,0,0,0
1063.909417,784.9505455,854.5073996,886.3979392,1170.244626,936.5203148,860.1367499,945.796882,939.2029301
0,0,0,0,0,0,0,0,0
2.20499361,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,1.500313623,0,2.857597176,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,1.206931355,0,0,0.888539198,0,0,2.064182264
0,0,0,0,0.750156811,0,0,0,0
1052.884449,1055.159378,1089.859014,1197.52466,987.9565204,1167.540506,974.4406369,956.8638122,1037.251588
3.307490415,4.890657604,0,5.220246992,3.000627245,3.554156792,1.905064784,1.702604648,2.064182264
11.02496805,2.445328802,1.206931355,0,0,5.331235188,3.810129568,0,0
423.3587731,375.3579711,362.0794066,447.8971919,388.5812282,367.855228,370.5351005,466.5136736,441.7350045
3.307490415,0,0,0,0.750156811,1.777078396,0,1.702604648,0
1786.044824,2093.201455,2019.196157,1894.949658,1576.829617,1785.075249,1735.514018,1781.775764,1894.919318
7.717477634,3.667993203,4.827725421,2.088098797,0.750156811,1.777078396,5.715194352,6.810418592,0
0,2.445328802,0,0,0,1.777078396,0,0.851302324,0
7.717477634,2.445328802,1.206931355,0,3.000627245,1.777078396,2.857597176,0,0
0,0,4.827725421,9.396444585,1.500313623,0,13.33545349,4.25651162,6.192546792
0,0,0,0,0,0,0,0.851302324,0
3.307490415,2.445328802,4.827725421,0,1.500313623,0,1.905064784,0,0
2220.428565,2340.179664,2360.757731,2369.992134,1945.156612,2091.621272,2010.795879,2193.806089,2330.461776
0,0,1.206931355,0,0,0,0,0,4.128364528
0,0,0,0,0,0,0.952532392,0,0
0,0,2.413862711,0,0.750156811,0,2.857597176,1.702604648,3.096273396
3717.619226,4160.726957,3775.281279,4040.471172,3452.221645,3905.129776,3793.936517,3904.92376,3802.22373
26.45992332,28.12128122,36.20794066,27.14528436,27.00564521,26.65617594,52.38928156,51.07813944,28.8985517
0,7.335986406,7.241588132,0,1.500313623,0,1.905064784,0,0
0,0,0,0,0,0,0,0,0
0,0,2.413862711,0,0.750156811,0,0,1.702604648,0
0,0,0,0,0,0.888539198,6.667726743,0,0
0,0,0,0,0,0,0,0,0
543.5309248,594.2148989,552.7745607,648.3546764,565.6182357,628.197213,617.24099,587.3986036,603.7733122
0,0,0,1.044049398,0,0,5.715194352,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1433.245846,1503.877213,1426.592862,1670.479037,1375.037435,1515.847872,1335.450413,1353.570695,1607.997984
221.6018578,277.544819,251.0417219,317.3910171,224.2968866,201.698398,351.4844526,246.877674,178.5517658
8.819974439,1.222664401,2.413862711,6.26429639,0.750156811,0,0,6.810418592,0
2.20499361,11.00397961,0,4.176197593,12.00250898,9.773931179,2.857597176,1.702604648,1.032091132
2102.461407,2612.833825,2413.862711,2341.8028,1921.151594,2063.188018,2054.612369,2204.021717,2289.178131
750.8003241,936.5609312,847.2658114,795.5656415,764.4097907,744.595848,798.2221444,891.3135332,873.1490977
0,0,0,0,1.500313623,1.777078396,0,0,0
6.61498083,3.667993203,16.89703897,4.176197593,3.000627245,2.665617594,0,3.405209296,3.096273396
0,0,2.413862711,0,0,0,0,0,0
0,0,0,0,0,2.665617594,0,0,0
0,1.222664401,0,0,0,2.665617594,0,0,1.032091132
0,0,0,0,3.000627245,11.55100958,0,1.702604648,0
1.102496805,1.222664401,0,0,0,3.554156792,0,0,1.032091132
851.1275334,773.9465659,663.8122454,691.1607017,840.9257854,818.3446014,787.7442881,808.7372078,850.4430927
4.40998722,6.113322005,7.241588132,6.26429639,17.25360666,11.55100958,13.33545349,8.51302324,4.128364528
5.512484025,1.222664401,3.620794066,3.132148195,4.500940868,0.888539198,2.857597176,0.851302324,6.192546792
1536.880546,1609.026352,1707.807868,1592.175332,1213.003564,1500.742706,1274.48834,1419.120974,1532.655331
2002.134198,2138.440037,2217.1329,2144.477464,1933.154103,2253.335406,2094.61873,2032.90995,1997.09634
2692.297198,2868.370685,2932.843193,2708.264139,2323.235644,2787.347464,2724.242641,2513.04446,2597.773379
1.102496805,15.89463721,8.448519487,9.396444585,4.500940868,3.554156792,11.4303887,3.405209296,9.288820188
0,0,1.206931355,0,0.750156811,0.888539198,4.76266196,4.25651162,0
1.102496805,0,2.413862711,0,0,0,0,0.851302324,0
2.20499361,0,1.206931355,0,0,0.888539198,0,0,5.16045566
1.102496805,0,0,6.26429639,1.500313623,0.888539198,0.952532392,0.851302324,0
658.1905925,492.7337536,605.8795404,574.2271691,585.1223128,563.3338516,582.9498239,578.8855803,502.6283813
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1643.822736,2043.072214,1853.846562,2030.67608,1591.082597,1703.329643,1741.229212,1746.872369,1854.667764
0,0,0,0,0,0,0,0,0
91.50723481,77.02785727,56.7257737,111.7132856,78.76646518,78.19144943,75.25005896,79.17111613,78.43892603
0,0,8.448519487,0,5.251097679,1.777078396,1.905064784,0,0
826.8726037,965.9048768,808.6440081,865.5169512,781.6633973,802.3508959,749.6429924,777.2390218,742.0735239
13.22996166,8.558650807,19.31090168,11.48454338,6.751411301,14.21662717,31.43356893,17.8773488,35.09109849
524.7884791,738.4892982,610.7072658,624.3415402,534.8618064,613.0920467,683.9182574,582.2907896,589.3240364
0,0,1.206931355,4.176197593,0.750156811,0.888539198,0,3.405209296,0
0,0,0,0,0.750156811,1.777078396,0.952532392,3.405209296,0
1865.424594,1915.915116,1912.986198,1981.605758,1772.620545,1747.756603,1631.687987,1762.195811,1996.064249
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,1.206931355,0,1.500313623,0,2.857597176,0,0
0,0,0,1.044049398,3.000627245,0,0,0,0
0,0,0,0,0,0,1.905064784,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3.405209296,0
0,0,0,0,0,0,0,0,0
810.3351516,830.1891283,860.5420563,809.1382837,741.9050863,746.3729264,782.0290938,854.7075333,830.8333612
0,0,0,0,0,0,0,0,0
773.9527571,797.1771895,791.7469691,780.94895,909.9402121,774.8061807,684.8707898,794.2650683,744.1377062
16.53745207,9.781315208,8.448519487,7.308345788,6.751411301,3.554156792,0.952532392,0.851302324,7.224637924
662.6005798,383.9166219,465.8755031,444.7650437,721.6508524,590.8785667,602.9530041,601.0194407,526.3664773
26.45992332,20.78529482,15.69010762,26.10123496,12.75266579,11.55100958,3.810129568,8.51302324,11.35300245
112.4546741,168.7276873,131.5555177,86.65610006,113.2736785,136.8350365,115.2564194,102.1562789,81.53519943
913.9698513,811.8491623,964.3381529,915.6313223,954.1994639,937.408854,932.5292117,776.3877195,841.1542726
0,0,0,0,0,0,0,0,0
0,3.667993203,1.206931355,0,0,0,1.905064784,9.364325564,7.224637924
1.102496805,0,3.620794066,2.088098797,0,7.108313585,0,0,0
7.717477634,6.113322005,0,1.044049398,4.500940868,0,8.572791527,1.702604648,3.096273396
2.20499361,0,3.620794066,1.044049398,7.501568113,1.777078396,3.810129568,1.702604648,2.064182264
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
29.76741373,29.34394562,22.93169575,40.71792654,13.5028226,26.65617594,44.76902242,26.39037204,23.73809604
0,0,0,0,0,0,0,0,0
3481.68491,4298.888034,4074.600255,4587.553056,3153.659235,3698.988682,3461.502712,3480.975203,3847.63574
0,4.890657604,3.620794066,1.044049398,0.750156811,3.554156792,0,5.959116268,0
0,3.667993203,0,0,0,2.665617594,2.857597176,0,0
0,0,0,0,0,0,0,0,1.032091132
232.6268258,349.6820187,298.1120448,324.6993629,249.8022181,269.227377,336.2439344,286.0375809,359.1677139
7.717477634,18.33996602,7.241588132,4.176197593,6.751411301,8.885391981,5.715194352,8.51302324,15.48136698
